Sezon,Tarih,Ev Sahibi,Skor,Deplasman
2015-2016,03.10.2015,M'gladbach       2,0     Wolfsburg
2015-2016,04.10.2015,Schalke 04       0,3     Köln
2015-2016,16.10.2015,Mainz       0,2     B. Dortmund
2015-2016,17.10.2015,Schalke 04       2,1     Hertha Berlin
2015-2016,18.10.2015,Köln       0,1     Hannover 96
2015-2016,23.10.2015,Hoffenheim       0,1     Hamburg
2015-2016,24.10.2015,Bayern Münih       4,0     Köln
2015-2016,25.10.2015,B. Dortmund       5,1     Augsburg
2015-2016,30.10.2015,E. Frankfurt       0,0     Bayern Münih
2015-2016,31.10.2015,Schalke 04       1,1     Ingolstadt
2015-2016,01.11.2015,Stuttgart       2,0     Darmstadt 98
2015-2016,06.11.2015,Hannover 96       1,3     Hertha Berlin
2015-2016,07.11.2015,Bayern Münih       4,0     Stuttgart
2015-2016,08.11.2015,B. Dortmund       3,2     Schalke 04
2015-2016,20.11.2015,Hamburg       3,1     B. Dortmund
2015-2016,21.11.2015,M'gladbach       2,1     Hannover 96
2015-2016,22.11.2015,Hertha Berlin       1,0     Hoffenheim
2015-2016,27.11.2015,Darmstadt 98       0,0     Köln
2015-2016,28.11.2015,Bayern Münih       2,0     Hertha Berlin
2015-2016,29.11.2015,B. Dortmund       4,1     Stuttgart
2015-2016,04.12.2015,Schalke 04       3,1     Hannover 96
2015-2016,05.12.2015,M'gladbach       3,1     Bayern Münih
2015-2016,06.12.2015,Stuttgart       1,1     Werder Bremen
2015-2016,11.12.2015,Mainz       0,0     Stuttgart
2015-2016,12.12.2015,Bayern Münih       2,0     Ingolstadt
2015-2016,13.12.2015,Augsburg       2,1     Schalke 04
2015-2016,18.12.2015,Schalke 04       1,0     Hoffenheim
2015-2016,19.12.2015,Hamburg       0,1     Augsburg
2015-2016,20.12.2015,Hertha Berlin       2,0     Mainz
2015-2016,22.01.2016,Hamburg       1,2     Bayern Münih
2015-2016,23.01.2016,Köln       1,3     Stuttgart
2015-2016,24.01.2016,E. Frankfurt       3,2     Wolfsburg
2015-2016,29.01.2016,Mainz       1,0     M'gladbach
2015-2016,30.01.2016,B. Dortmund       2,0     Ingolstadt
2015-2016,31.01.2016,Wolfsburg       1,1     Köln
2015-2016,05.02.2016,M'gladbach       5,1     Werder Bremen
2015-2016,06.02.2016,Schalke 04       3,0     Wolfsburg
2015-2016,07.02.2016,Hamburg       1,1     Köln
2015-2016,12.02.2016,Mainz       2,1     Schalke 04
2015-2016,13.02.2016,B. Dortmund       1,0     Hannover 96
2015-2016,14.02.2016,Hamburg       3,2     M'gladbach
2015-2016,19.02.2016,E. Frankfurt       0,0     Hamburg
2015-2016,20.02.2016,Bayern Münih       3,1     Darmstadt 98
2015-2016,21.02.2016,B. Leverkusen       0,1     B. Dortmund
2015-2016,26.02.2016,Köln       0,1     Hertha Berlin
2015-2016,27.02.2016,Wolfsburg       0,2     Bayern Münih
2015-2016,28.02.2016,Augsburg       2,2     M'gladbach
2015-2016,01.03.2016,Hannover 96       0,4     Wolfsburg
2015-2016,02.03.2016,Bayern Münih       1,2     Mainz
2015-2016,05.03.2016,Wolfsburg       2,1     M'gladbach
2015-2016,06.03.2016,Mainz       0,0     Darmstadt 98
2015-2016,11.03.2016,Hertha Berlin       2,0     Schalke 04
2015-2016,12.03.2016,M'gladbach       3,0     E. Frankfurt
2015-2016,13.03.2016,B. Leverkusen       1,0     Hamburg
2015-2016,18.03.2016,Schalke 04       2,1     M'gladbach
2015-2016,19.03.2016,Wolfsburg       1,1     Darmstadt 98
2015-2016,20.03.2016,Stuttgart       0,2     B. Leverkusen
2015-2016,01.04.2016,B. Leverkusen       3,0     Wolfsburg
2015-2016,02.04.2016,Bayern Münih       1,0     E. Frankfurt
2015-2016,03.04.2016,M'gladbach       5,0     Hertha Berlin
2015-2016,08.04.2016,Hertha Berlin       2,2     Hannover 96
2015-2016,09.04.2016,Hamburg       1,2     Darmstadt 98
2015-2016,10.04.2016,Schalke 04       2,2     B. Dortmund
2015-2016,15.04.2016,Hannover 96       2,0     M'gladbach
2015-2016,16.04.2016,B. Leverkusen       3,0     E. Frankfurt
2015-2016,17.04.2016,B. Dortmund       3,0     Hamburg
2015-2016,22.04.2016,Hamburg       2,1     Werder Bremen
2015-2016,23.04.2016,Wolfsburg       0,2     Augsburg
2015-2016,24.04.2016,M'gladbach       3,1     Hoffenheim
2015-2016,29.04.2016,Augsburg       0,0     Köln
2015-2016,30.04.2016,Bayern Münih       1,1     M'gladbach
2015-2016,02.05.2016,Werder Bremen       6,2     Stuttgart
2015-2016,07.05.2016,Schalke 04       1,1     Augsburg
2015-2016,14.05.2016,Bayern Münih       3,1     Hannover 96
2016-2017,26.08.2016,Bayern Münih       6,0     Werder Bremen
2016-2017,27.08.2016,B. Dortmund       2,1     Mainz
2016-2017,28.08.2016,Hertha Berlin       2,1     Freiburg
2016-2017,09.09.2016,Schalke 04       0,2     Bayern Münih
2016-2017,10.09.2016,B. Leverkusen       3,1     Hamburg
2016-2017,11.09.2016,Werder Bremen       1,2     Augsburg
2016-2017,16.09.2016,Köln       3,0     Freiburg
2016-2017,17.09.2016,Bayern Münih       3,1     Ingolstadt
2016-2017,18.09.2016,Augsburg       1,3     Mainz
2016-2017,20.09.2016,Wolfsburg       1,5     B. Dortmund
2016-2017,21.09.2016,Bayern Münih       3,0     Hertha Berlin
2016-2017,23.09.2016,B. Dortmund       3,1     Freiburg
2016-2017,24.09.2016,M'gladbach       2,0     Ingolstadt
2016-2017,25.09.2016,Hoffenheim       2,1     Schalke 04
2016-2017,30.09.2016,Leipzig       2,1     Augsburg
2016-2017,01.10.2016,Bayern Münih       1,1     Köln
2016-2017,02.10.2016,Wolfsburg       0,0     Mainz
2016-2017,14.10.2016,B. Dortmund       1,1     Hertha Berlin
2016-2017,15.10.2016,M'gladbach       0,0     Hamburg
2016-2017,16.10.2016,Mainz       2,1     Darmstadt 98
2016-2017,21.10.2016,Hamburg       0,3     E. Frankfurt
2016-2017,22.10.2016,B. Leverkusen       0,3     Hoffenheim
2016-2017,23.10.2016,Leipzig       3,1     Werder Bremen
2016-2017,28.10.2016,M'gladbach       0,0     E. Frankfurt
2016-2017,29.10.2016,Mainz       2,0     Ingolstadt
2016-2017,30.10.2016,Hoffenheim       1,0     Hertha Berlin
2016-2017,04.11.2016,Hertha Berlin       3,0     M'gladbach
2016-2017,05.11.2016,Bayern Münih       1,1     Hoffenheim
2016-2017,06.11.2016,Leipzig       3,1     Mainz
2016-2017,18.11.2016,B. Leverkusen       2,3     Leipzig
2016-2017,19.11.2016,M'gladbach       1,2     Köln
2016-2017,20.11.2016,Hoffenheim       2,2     Hamburg
2016-2017,25.11.2016,Freiburg       1,4     Leipzig
2016-2017,26.11.2016,M'gladbach       1,1     Hoffenheim
2016-2017,27.11.2016,Schalke 04       3,1     Darmstadt 98
2016-2017,02.12.2016,Mainz       1,3     Bayern Münih
2016-2017,03.12.2016,B. Dortmund       4,1     M'gladbach
2016-2017,04.12.2016,Darmstadt 98       0,2     Hamburg
2016-2017,09.12.2016,E. Frankfurt       0,0     Hoffenheim
2016-2017,10.12.2016,Bayern Münih       5,0     Wolfsburg
2016-2017,11.12.2016,M'gladbach       1,0     Mainz
2016-2017,16.12.2016,Hoffenheim       2,2     B. Dortmund
2016-2017,17.12.2016,Schalke 04       1,1     Freiburg
2016-2017,18.12.2016,Darmstadt 98       0,1     Bayern Münih
2016-2017,20.12.2016,B. Dortmund       1,1     Augsburg
2016-2017,21.12.2016,Bayern Münih       3,0     Leipzig
2016-2017,20.01.2017,Freiburg       1,2     Bayern Münih
2016-2017,21.01.2017,Schalke 04       1,0     Ingolstadt
2016-2017,22.01.2017,B. Leverkusen       3,1     Hertha Berlin
2016-2017,27.01.2017,Schalke 04       0,1     E. Frankfurt
2016-2017,28.01.2017,Wolfsburg       1,2     Augsburg
2016-2017,29.01.2017,Freiburg       2,1     Hertha Berlin
2016-2017,03.02.2017,Hamburg       1,0     B. Leverkusen
2016-2017,04.02.2017,Bayern Münih       1,1     Schalke 04
2016-2017,05.02.2017,Augsburg       3,2     Werder Bremen
2016-2017,10.02.2017,Mainz       2,0     Augsburg
2016-2017,11.02.2017,B. Leverkusen       3,0     E. Frankfurt
2016-2017,12.02.2017,Wolfsburg       2,1     Hoffenheim
2016-2017,17.02.2017,Augsburg       1,3     B. Leverkusen
2016-2017,18.02.2017,B. Dortmund       3,0     Wolfsburg
2016-2017,19.02.2017,M'gladbach       1,2     Leipzig
2016-2017,24.02.2017,Wolfsburg       1,2     Werder Bremen
2016-2017,25.02.2017,Bayern Münih       8,0     Hamburg
2016-2017,26.02.2017,Ingolstadt       0,2     M'gladbach
2016-2017,03.03.2017,Augsburg       2,2     Leipzig
2016-2017,04.03.2017,B. Dortmund       6,2     B. Leverkusen
2016-2017,05.03.2017,E. Frankfurt       1,2     Freiburg
2016-2017,10.03.2017,B. Leverkusen       1,1     Werder Bremen
2016-2017,11.03.2017,Bayern Münih       3,0     E. Frankfurt
2016-2017,12.03.2017,Schalke 04       3,0     Augsburg
2016-2017,17.03.2017,B. Dortmund       1,0     Ingolstadt
2016-2017,18.03.2017,Wolfsburg       1,0     Darmstadt 98
2016-2017,19.03.2017,Mainz       0,1     Schalke 04
2016-2017,31.03.2017,Hertha Berlin       1,3     Hoffenheim
2016-2017,01.04.2017,Bayern Münih       6,0     Augsburg
2016-2017,02.04.2017,Ingolstadt       2,1     Mainz
2016-2017,04.04.2017,B. Dortmund       3,0     Hamburg
2016-2017,05.04.2017,M'gladbach       1,0     Hertha Berlin
2016-2017,07.04.2017,E. Frankfurt       2,2     Werder Bremen
2016-2017,08.04.2017,Schalke 04       4,1     Wolfsburg
2016-2017,09.04.2017,Hertha Berlin       2,0     Augsburg
2016-2017,15.04.2017,B. Dortmund       3,1     E. Frankfurt
2016-2017,16.04.2017,Werder Bremen       2,1     Hamburg
2016-2017,21.04.2017,Köln       1,1     Hoffenheim
2016-2017,22.04.2017,Bayern Münih       2,2     Mainz
2016-2017,23.04.2017,Freiburg       2,1     B. Leverkusen
2016-2017,28.04.2017,B. Leverkusen       1,4     Schalke 04
2016-2017,29.04.2017,B. Dortmund       0,0     Köln
2016-2017,30.04.2017,Augsburg       4,0     Hamburg
2016-2017,05.05.2017,Köln       4,3     Werder Bremen
2016-2017,06.05.2017,Bayern Münih       1,0     Darmstadt 98
2016-2017,07.05.2017,Hamburg       0,0     Mainz
2016-2017,13.05.2017,B. Leverkusen       2,2     Köln
2016-2017,20.05.2017,Bayern Münih       4,1     Freiburg
2017-2018,18.08.2017,Bayern Münih       3,1     B. Leverkusen
2017-2018,19.08.2017,Hoffenheim       1,0     Werder Bremen
2017-2018,20.08.2017,Freiburg       0,0     E. Frankfurt
2017-2018,25.08.2017,Köln       1,3     Hamburg
2017-2018,26.08.2017,Werder Bremen       0,2     Bayern Münih
2017-2018,27.08.2017,Leipzig       4,1     Freiburg
2017-2018,08.09.2017,Hamburg       0,2     Leipzig
2017-2018,09.09.2017,Freiburg       0,0     B. Dortmund
2017-2018,10.09.2017,Hertha Berlin       1,1     Werder Bremen
2017-2018,15.09.2017,Hannover 96       2,0     Hamburg
2017-2018,16.09.2017,Bayern Münih       4,0     Mainz
2017-2018,17.09.2017,Hoffenheim       1,1     Hertha Berlin
2017-2018,19.09.2017,M'gladbach       2,0     Stuttgart
2017-2018,20.09.2017,Köln       0,1     E. Frankfurt
2017-2018,22.09.2017,Bayern Münih       2,2     Wolfsburg
2017-2018,23.09.2017,Leipzig       2,1     E. Frankfurt
2017-2018,24.09.2017,Hannover 96       0,0     Köln
2017-2018,29.09.2017,Schalke 04       1,1     B. Leverkusen
2017-2018,30.09.2017,M'gladbach       2,1     Hannover 96
2017-2018,01.10.2017,Freiburg       3,2     Hoffenheim
2017-2018,13.10.2017,Stuttgart       2,1     Köln
2017-2018,14.10.2017,Bayern Münih       5,0     Freiburg
2017-2018,15.10.2017,B. Leverkusen       2,2     Wolfsburg
2017-2018,20.10.2017,Schalke 04       2,0     Mainz
2017-2018,21.10.2017,Leipzig       1,0     Stuttgart
2017-2018,22.10.2017,Köln       0,0     Werder Bremen
2017-2018,27.10.2017,Mainz       1,1     E. Frankfurt
2017-2018,28.10.2017,Hoffenheim       1,3     M'gladbach
2017-2018,29.10.2017,Werder Bremen       0,3     Augsburg
2017-2018,03.11.2017,E. Frankfurt       2,1     Werder Bremen
2017-2018,04.11.2017,Leipzig       2,1     Hannover 96
2017-2018,05.11.2017,Köln       0,3     Hoffenheim
2017-2018,17.11.2017,Stuttgart       2,1     B. Dortmund
2017-2018,18.11.2017,Bayern Münih       3,0     Augsburg
2017-2018,19.11.2017,Schalke 04       2,0     Hamburg
2017-2018,24.11.2017,Hannover 96       1,1     Stuttgart
2017-2018,25.11.2017,B. Dortmund       4,4     Schalke 04
2017-2018,26.11.2017,Hamburg       3,0     Hoffenheim
2017-2018,01.12.2017,Freiburg       0,0     Hamburg
2017-2018,02.12.2017,Bayern Münih       3,1     Hannover 96
2017-2018,03.12.2017,Hertha Berlin       1,2     E. Frankfurt
2017-2018,08.12.2017,Stuttgart       0,2     B. Leverkusen
2017-2018,09.12.2017,B. Dortmund       1,2     Werder Bremen
2017-2018,10.12.2017,Köln       3,4     Freiburg
2017-2018,12.12.2017,Wolfsburg       1,1     Leipzig
2017-2018,13.12.2017,Hoffenheim       1,0     Stuttgart
2017-2018,15.12.2017,M'gladbach       3,1     Hamburg
2017-2018,16.12.2017,Köln       1,0     Wolfsburg
2017-2018,17.12.2017,Hannover 96       4,4     B. Leverkusen
2017-2018,12.01.2018,B. Leverkusen       1,3     Bayern Münih
2017-2018,13.01.2018,Werder Bremen       1,1     Hoffenheim
2017-2018,14.01.2018,Köln       2,1     M'gladbach
2017-2018,19.01.2018,Hertha Berlin       1,1     B. Dortmund
2017-2018,20.01.2018,Hoffenheim       1,4     B. Leverkusen
2017-2018,21.01.2018,Bayern Münih       4,2     Werder Bremen
2017-2018,26.01.2018,E. Frankfurt       2,0     M'gladbach
2017-2018,27.01.2018,Bayern Münih       5,2     Hoffenheim
2017-2018,28.01.2018,B. Leverkusen       2,0     Mainz
2017-2018,02.02.2018,Köln       2,3     B. Dortmund
2017-2018,03.02.2018,Hertha Berlin       1,1     Hoffenheim
2017-2018,04.02.2018,Augsburg       3,0     E. Frankfurt
2017-2018,09.02.2018,Leipzig       2,0     Augsburg
2017-2018,10.02.2018,B. Dortmund       2,0     Hamburg
2017-2018,11.02.2018,Stuttgart       1,0     M'gladbach
2017-2018,16.02.2018,Hertha Berlin       0,2     Mainz
2017-2018,17.02.2018,Köln       1,1     Hannover 96
2017-2018,18.02.2018,Augsburg       0,1     Stuttgart
2017-2018,19.02.2018,E. Frankfurt       2,1     Leipzig
2017-2018,23.02.2018,Mainz       1,1     Wolfsburg
2017-2018,24.02.2018,Bayern Münih       0,0     Hertha Berlin
2017-2018,25.02.2018,B. Leverkusen       0,2     Schalke 04
2017-2018,26.02.2018,B. Dortmund       1,1     Augsburg
2017-2018,02.03.2018,M'gladbach       2,2     Werder Bremen
2017-2018,03.03.2018,Schalke 04       1,0     Hertha Berlin
2017-2018,04.03.2018,Köln       2,3     Stuttgart
2017-2018,09.03.2018,Mainz       0,1     Schalke 04
2017-2018,10.03.2018,Bayern Münih       6,0     Hamburg
2017-2018,11.03.2018,Stuttgart       0,0     Leipzig
2017-2018,12.03.2018,Werder Bremen       3,1     Köln
2017-2018,16.03.2018,Freiburg       1,2     Stuttgart
2017-2018,17.03.2018,M'gladbach       3,3     Hoffenheim
2017-2018,18.03.2018,B. Dortmund       1,0     Hannover 96
2017-2018,31.03.2018,Hoffenheim       6,0     Köln
2017-2018,01.04.2018,Werder Bremen       2,1     E. Frankfurt
2017-2018,06.04.2018,Hannover 96       2,1     Werder Bremen
2017-2018,07.04.2018,Köln       1,1     Mainz
2017-2018,08.04.2018,B. Dortmund       3,0     Stuttgart
2017-2018,09.04.2018,Leipzig       1,4     B. Leverkusen
2017-2018,13.04.2018,Wolfsburg       0,0     Augsburg
2017-2018,14.04.2018,Hoffenheim       2,0     Hamburg
2017-2018,15.04.2018,Schalke 04       2,0     B. Dortmund
2017-2018,16.04.2018,Mainz       2,0     Freiburg
2017-2018,20.04.2018,M'gladbach       3,0     Wolfsburg
2017-2018,21.04.2018,Leipzig       2,5     Hoffenheim
2017-2018,22.04.2018,Augsburg       2,0     Mainz
2017-2018,27.04.2018,Hoffenheim       3,1     Hannover 96
2017-2018,28.04.2018,Bayern Münih       4,1     E. Frankfurt
2017-2018,29.04.2018,Mainz       3,0     Leipzig
2017-2018,05.05.2018,B. Dortmund       1,2     Mainz
2017-2018,12.05.2018,Bayern Münih       1,4     Stuttgart
2018-2019,24.08.2018,Bayern Münih       3,1     Hoffenheim
2018-2019,25.08.2018,Hertha Berlin       1,0     Nürnberg
2018-2019,26.08.2018,Mainz       1,0     Stuttgart
2018-2019,31.08.2018,Hannover 96       0,0     B. Dortmund
2018-2019,01.09.2018,Hoffenheim       3,1     Freiburg
2018-2019,02.09.2018,Leipzig       1,1     F. Düsseldorf
2018-2019,14.09.2018,B. Dortmund       3,1     E. Frankfurt
2018-2019,15.09.2018,Bayern Münih       3,1     B. Leverkusen
2018-2019,16.09.2018,Werder Bremen       1,1     Nürnberg
2018-2019,21.09.2018,Stuttgart       0,0     F. Düsseldorf
2018-2019,22.09.2018,Hoffenheim       1,1     B. Dortmund
2018-2019,23.09.2018,B. Leverkusen       1,0     Mainz
2018-2019,25.09.2018,Werder Bremen       3,1     Hertha Berlin
2018-2019,26.09.2018,F. Düsseldorf       1,2     B. Leverkusen
2018-2019,28.09.2018,Hertha Berlin       2,0     Bayern Münih
2018-2019,29.09.2018,Schalke 04       1,0     Mainz
2018-2019,30.09.2018,E. Frankfurt       4,1     Hannover 96
2018-2019,05.10.2018,Werder Bremen       2,0     Wolfsburg
2018-2019,06.10.2018,B. Dortmund       4,3     Augsburg
2018-2019,07.10.2018,Freiburg       0,0     B. Leverkusen
2018-2019,19.10.2018,E. Frankfurt       7,1     F. Düsseldorf
2018-2019,20.10.2018,B. Leverkusen       2,2     Hannover 96
2018-2019,21.10.2018,Hertha Berlin       1,1     Freiburg
2018-2019,26.10.2018,Freiburg       3,1     M'gladbach
2018-2019,27.10.2018,B. Dortmund       2,2     Hertha Berlin
2018-2019,28.10.2018,Nürnberg       1,1     E. Frankfurt
2018-2019,02.11.2018,Stuttgart       0,3     E. Frankfurt
2018-2019,03.11.2018,Bayern Münih       1,1     Freiburg
2018-2019,04.11.2018,M'gladbach       3,0     F. Düsseldorf
2018-2019,09.11.2018,Hannover 96       2,1     Wolfsburg
2018-2019,10.11.2018,Hoffenheim       2,1     Augsburg
2018-2019,11.11.2018,Leipzig       3,0     B. Leverkusen
2018-2019,23.11.2018,B. Leverkusen       2,0     Stuttgart
2018-2019,24.11.2018,Bayern Münih       3,3     F. Düsseldorf
2018-2019,25.11.2018,Freiburg       1,1     Werder Bremen
2018-2019,30.11.2018,F. Düsseldorf       0,1     Mainz
2018-2019,01.12.2018,B. Dortmund       2,0     Freiburg
2018-2019,02.12.2018,Leipzig       2,0     M'gladbach
2018-2019,03.12.2018,Nürnberg       1,1     B. Leverkusen
2018-2019,07.12.2018,Werder Bremen       3,1     F. Düsseldorf
2018-2019,08.12.2018,Bayern Münih       3,0     Nürnberg
2018-2019,09.12.2018,Mainz       1,1     Hannover 96
2018-2019,14.12.2018,Nürnberg       0,2     Wolfsburg
2018-2019,15.12.2018,Hoffenheim       0,0     M'gladbach
2018-2019,16.12.2018,Leipzig       4,1     Mainz
2018-2019,18.12.2018,M'gladbach       2,0     Nürnberg
2018-2019,19.12.2018,Schalke 04       1,2     B. Leverkusen
2018-2019,21.12.2018,B. Dortmund       2,1     M'gladbach
2018-2019,22.12.2018,B. Leverkusen       3,1     Hertha Berlin
2018-2019,23.12.2018,Augsburg       2,3     Wolfsburg
2018-2019,18.01.2019,Hoffenheim       1,3     Bayern Münih
2018-2019,19.01.2019,B. Leverkusen       0,1     M'gladbach
2018-2019,20.01.2019,Nürnberg       1,3     Hertha Berlin
2018-2019,25.01.2019,Hertha Berlin       2,2     Schalke 04
2018-2019,26.01.2019,B. Dortmund       5,1     Hannover 96
2018-2019,27.01.2019,Bayern Münih       4,1     Stuttgart
2018-2019,01.02.2019,Hannover 96       0,3     Leipzig
2018-2019,02.02.2019,Hoffenheim       1,1     F. Düsseldorf
2018-2019,03.02.2019,Augsburg       3,0     Mainz
2018-2019,08.02.2019,Mainz       1,5     B. Leverkusen
2018-2019,09.02.2019,B. Dortmund       3,3     Hoffenheim
2018-2019,10.02.2019,Werder Bremen       4,0     Augsburg
2018-2019,15.02.2019,Augsburg       2,3     Bayern Münih
2018-2019,16.02.2019,Schalke 04       0,0     Freiburg
2018-2019,17.02.2019,E. Frankfurt       1,1     M'gladbach
2018-2019,18.02.2019,Nürnberg       0,0     B. Dortmund
2018-2019,22.02.2019,Werder Bremen       1,1     Stuttgart
2018-2019,23.02.2019,Bayern Münih       1,0     Hertha Berlin
2018-2019,24.02.2019,Hannover 96       0,3     E. Frankfurt
2018-2019,25.02.2019,Leipzig       1,1     Hoffenheim
2018-2019,01.03.2019,Augsburg       2,1     B. Dortmund
2018-2019,02.03.2019,Schalke 04       0,4     F. Düsseldorf
2018-2019,03.03.2019,Stuttgart       5,1     Hannover 96
2018-2019,08.03.2019,Werder Bremen       4,2     Schalke 04
2018-2019,09.03.2019,Bayern Münih       6,0     Wolfsburg
2018-2019,10.03.2019,Hoffenheim       2,1     Nürnberg
2018-2019,11.03.2019,F. Düsseldorf       0,3     E. Frankfurt
2018-2019,15.03.2019,M'gladbach       1,1     Freiburg
2018-2019,16.03.2019,Schalke 04       0,1     Leipzig
2018-2019,17.03.2019,B. Leverkusen       1,3     Werder Bremen
2018-2019,29.03.2019,Hoffenheim       4,1     B. Leverkusen
2018-2019,30.03.2019,B. Dortmund       2,0     Wolfsburg
2018-2019,31.03.2019,Hannover 96       0,1     Schalke 04
2018-2019,05.04.2019,Mainz       5,0     Freiburg
2018-2019,06.04.2019,Schalke 04       1,2     E. Frankfurt
2018-2019,07.04.2019,Augsburg       0,4     Hoffenheim
2018-2019,12.04.2019,Nürnberg       1,1     Schalke 04
2018-2019,13.04.2019,Leipzig       2,0     Wolfsburg
2018-2019,14.04.2019,Hoffenheim       2,0     Hertha Berlin
2018-2019,20.04.2019,Bayern Münih       1,0     Werder Bremen
2018-2019,21.04.2019,Freiburg       0,4     B. Dortmund
2018-2019,22.04.2019,Wolfsburg       1,1     E. Frankfurt
2018-2019,26.04.2019,Augsburg       1,4     B. Leverkusen
2018-2019,27.04.2019,B. Dortmund       2,4     Schalke 04
2018-2019,28.04.2019,Hoffenheim       1,4     Wolfsburg
2018-2019,03.05.2019,Mainz       3,3     Leipzig
2018-2019,04.05.2019,Bayern Münih       3,1     Hannover 96
2018-2019,05.05.2019,Schalke 04       0,0     Augsburg
2018-2019,11.05.2019,Hoffenheim       0,1     Werder Bremen
2018-2019,12.05.2019,E. Frankfurt       0,2     Mainz
2018-2019,18.05.2019,Bayern Münih       5,1     E. Frankfurt
2019-2020,16.08.2019,Bayern Münih       2,2     Hertha Berlin
2019-2020,17.08.2019,B. Dortmund       5,1     Augsburg
2019-2020,18.08.2019,E. Frankfurt       1,0     Hoffenheim
2019-2020,23.08.2019,Köln       1,3     B. Dortmund
2019-2020,24.08.2019,Hoffenheim       3,2     Werder Bremen
2019-2020,25.08.2019,Leipzig       2,1     E. Frankfurt
2019-2020,30.08.2019,M'gladbach       1,3     Leipzig
2019-2020,31.08.2019,Bayern Münih       6,1     Mainz
2019-2020,01.09.2019,Werder Bremen       3,2     Augsburg
2019-2020,13.09.2019,F. Düsseldorf       1,1     Wolfsburg
2019-2020,14.09.2019,B. Dortmund       4,0     B. Leverkusen
2019-2020,15.09.2019,Hoffenheim       0,3     Freiburg
2019-2020,20.09.2019,Schalke 04       2,1     Mainz
2019-2020,21.09.2019,Bayern Münih       4,0     Köln
2019-2020,22.09.2019,M'gladbach       2,1     F. Düsseldorf
2019-2020,23.09.2019,Wolfsburg       1,1     Hoffenheim
2019-2020,27.09.2019,Union Berlin       1,2     E. Frankfurt
2019-2020,28.09.2019,Leipzig       1,3     Schalke 04
2019-2020,29.09.2019,F. Düsseldorf       1,2     Freiburg
2019-2020,04.10.2019,Hertha Berlin       3,1     F. Düsseldorf
2019-2020,05.10.2019,Bayern Münih       1,2     Hoffenheim
2019-2020,06.10.2019,M'gladbach       5,1     Augsburg
2019-2020,18.10.2019,E. Frankfurt       3,0     B. Leverkusen
2019-2020,19.10.2019,Leipzig       1,1     Wolfsburg
2019-2020,20.10.2019,Köln       3,0     Paderborn
2019-2020,25.10.2019,Mainz       3,1     Köln
2019-2020,26.10.2019,Bayern Münih       2,1     Union Berlin
2019-2020,27.10.2019,Wolfsburg       0,0     Augsburg
2019-2020,01.11.2019,Hoffenheim       3,0     Paderborn
2019-2020,02.11.2019,B. Dortmund       3,0     Wolfsburg
2019-2020,03.11.2019,F. Düsseldorf       2,0     Köln
2019-2020,08.11.2019,Köln       1,2     Hoffenheim
2019-2020,09.11.2019,Hertha Berlin       2,4     Leipzig
2019-2020,10.11.2019,M'gladbach       3,1     Werder Bremen
2019-2020,22.11.2019,B. Dortmund       3,3     Paderborn
2019-2020,23.11.2019,B. Leverkusen       1,1     Freiburg
2019-2020,24.11.2019,Augsburg       4,0     Hertha Berlin
2019-2020,29.11.2019,Schalke 04       2,1     Union Berlin
2019-2020,30.11.2019,Hoffenheim       1,1     F. Düsseldorf
2019-2020,01.12.2019,M'gladbach       4,2     Freiburg
2019-2020,02.12.2019,Mainz       2,1     E. Frankfurt
2019-2020,06.12.2019,E. Frankfurt       2,2     Hertha Berlin
2019-2020,07.12.2019,B. Dortmund       5,0     F. Düsseldorf
2019-2020,08.12.2019,Union Berlin       2,0     Köln
2019-2020,13.12.2019,Hoffenheim       2,4     Augsburg
2019-2020,14.12.2019,Bayern Münih       6,1     Werder Bremen
2019-2020,15.12.2019,Wolfsburg       2,1     M'gladbach
2019-2020,17.12.2019,Werder Bremen       0,5     Mainz
2019-2020,18.12.2019,B. Leverkusen       0,1     Hertha Berlin
2019-2020,20.12.2019,Hoffenheim       2,1     B. Dortmund
2019-2020,21.12.2019,Bayern Münih       2,0     Wolfsburg
2019-2020,22.12.2019,F. Düsseldorf       2,1     Union Berlin
2019-2020,17.01.2020,Schalke 04       2,0     M'gladbach
2019-2020,18.01.2020,Hoffenheim       1,2     E. Frankfurt
2019-2020,19.01.2020,Hertha Berlin       0,4     Bayern Münih
2019-2020,24.01.2020,B. Dortmund       5,1     Köln
2019-2020,25.01.2020,M'gladbach       3,1     Mainz
2019-2020,26.01.2020,Werder Bremen       0,3     Hoffenheim
2019-2020,31.01.2020,Hertha Berlin       0,0     Schalke 04
2019-2020,01.02.2020,B. Dortmund       5,0     Union Berlin
2019-2020,02.02.2020,Köln       4,0     Freiburg
2019-2020,07.02.2020,E. Frankfurt       5,0     Augsburg
2019-2020,08.02.2020,Wolfsburg       1,1     F. Düsseldorf
2019-2020,09.02.2020,Bayern Münih       0,0     Leipzig
2019-2020,14.02.2020,B. Dortmund       4,0     E. Frankfurt
2019-2020,15.02.2020,Leipzig       3,0     Werder Bremen
2019-2020,16.02.2020,Köln       1,4     Bayern Münih
2019-2020,21.02.2020,Bayern Münih       3,2     Paderborn
2019-2020,22.02.2020,M'gladbach       1,1     Hoffenheim
2019-2020,23.02.2020,B. Leverkusen       2,0     Augsburg
2019-2020,24.02.2020,E. Frankfurt       1,2     Union Berlin
2019-2020,28.02.2020,F. Düsseldorf       3,3     Hertha Berlin
